timestamp,price,price_change,rolling_mean_5,rolling_mean_10,rsi,price_lag_1,price_lag_2,macd,signal_line,rolling_max,rolling_min,smc_resistance,smc_support,current_price
2024-11-06 00:00:00,69335.42553133758,0.02274749501380202,68947.86251042208,69791.19033607302,55.9947575418859,67793.29782704762,68803.50626277467,1273.8991167817003,1543.0550547656314,72781.11308158132,66585.66535501445,72781.11308158132,66585.66535501445,0
2024-11-07 00:00:00,75620.88606963192,0.09065294530360246,70170.45521155719,70559.42353015053,70.15604726644962,69335.42553133758,67793.29782704762,1709.2692416791397,1576.2978921483332,75620.88606963192,66585.66535501445,75620.88606963192,66585.66535501445,0
2024-11-08 00:00:00,75987.24178320667,0.004844636615834119,71508.07149479969,71173.6172553543,68.50266616392537,75620.88606963192,69335.42553133758,2060.1172968363244,1673.0617730859315,75987.24178320667,66585.66535501445,75987.24178320667,66585.66535501445,0
2024-11-09 00:00:00,76550.0213845611,0.007406238049277425,73057.37451915696,71550.50808565228,74.98586448453847,75987.24178320667,75620.88606963192,2356.4152307930344,1809.7324646273523,76550.0213845611,67018.1650170265,76550.0213845611,67018.1650170265,0
2024-11-10 00:00:00,76630.22631415377,0.0010477453584205598,74824.76021657822,71979.26854593967,74.5359723652774,76550.0213845611,75987.24178320667,2568.101865959761,1961.406344893834,76630.22631415377,67793.29782704762,76630.22631415377,67793.29782704762,0
2024-11-11 00:00:00,80466.71654833542,0.05006497329726711,77051.01841997777,72999.44046519992,77.83566854542704,76630.22631415377,76550.0213845611,3010.7319051736995,2171.271456949807,80466.71654833542,67793.29782704762,80466.71654833542,67793.29782704762,0
2024-11-12 00:00:00,88637.42000322911,0.10154140501042619,79654.3252066972,74912.39020912719,82.66177941849925,80466.71654833542,76630.22631415377,3975.0054946328455,2532.018264486415,88637.42000322911,67793.29782704762,88637.42000322911,67793.29782704762,0
2024-11-13 00:00:00,88264.59974582895,-0.004206127134415483,82109.79679922167,76808.93414701067,79.54327387516705,88637.42000322911,80466.71654833542,4655.4506453893555,2956.704740667003,88637.42000322911,67793.29782704762,88637.42000322911,67793.29782704762,0
2024-11-14 00:00:00,90488.10007497849,0.025191303597959402,84897.41253730514,78977.39352823106,82.4144866810942,88264.59974582895,88637.42000322911,5312.882620012344,3427.9403165360714,90488.10007497849,67793.29782704762,90488.10007497849,67793.29782704762,0
2024-11-15 00:00:00,87407.51273710128,-0.03404411558342624,87052.86982189465,80938.81501923644,79.56347263702982,90488.10007497849,88264.59974582895,5521.674121666772,3846.687077562212,90488.10007497849,67793.29782704762,90488.10007497849,67793.29782704762,0
2024-11-16 00:00:00,90947.97509443705,0.04050524087082241,89149.12153111499,83100.06997554637,83.73611130492897,87407.51273710128,90488.10007497849,5904.762191392423,4258.302100328255,90947.97509443705,67793.29782704762,90947.97509443705,67793.29782704762,0
2024-11-17 00:00:00,90606.45489380708,-0.00375511604601797,89542.92850923058,84598.62685796389,83.38772425265682,90947.97509443705,87407.51273710128,6110.367903048682,4628.715260872341,90947.97509443705,67793.29782704762,90947.97509443705,67793.29782704762,0
2024-11-18 00:00:00,89841.47194135105,-0.008442918921754639,89858.30294833498,85984.04987377833,82.68977604841885,90606.45489380708,90947.97509443705,6140.796895711086,4931.13158784009,90947.97509443705,67793.29782704762,90947.97509443705,67793.29782704762,0
2024-11-19 00:00:00,90534.62459650292,0.007715286049680525,89867.60785263988,87382.5101949725,85.68817824684827,89841.47194135105,90606.45489380708,6149.950912074521,5174.895452686977,90947.97509443705,69335.42553133758,90947.97509443705,69335.42553133758,0
2024-11-20 00:00:00,92251.65240738312,0.01896542696822001,90836.43578669624,88944.65280429545,85.76631332521373,90534.62459650292,89841.47194135105,6224.0088310383435,5384.718128357251,92251.65240738312,75620.88606963192,92251.65240738312,75620.88606963192,0
2024-11-20 07:31:52,92765.7860881092,0.0055731650036539016,91199.99798543067,90174.55975827282,82.63864802174375,92251.65240738312,90534.62459650292,6252.116054546117,5558.197713595025,92765.7860881092,75987.24178320667,92765.7860881092,75987.24178320667,0
